Idx,Lat,Lon,Model,MAE,RMSE,R2,Zone
452,27.0,70.25,RandomForest,3.8911200000003303,3.949495777501549,-37.56046261257784,Zone-6
452,27.0,70.25,LSTM,4.972930114746094,5.019252936859296,-61.27834907006241,Zone-6
453,27.0,70.5,Spline,181.0073113652017,261.2562765890007,-378805.34272270784,Zone-6
453,27.0,70.5,HoltWinters,2.1185101331244964,2.1603043138229316,-24.900827644640838,Zone-6
453,27.0,70.5,ARIMA,1.0626120122311904,1.249210100090698,-7.660734994053916,Zone-6
453,27.0,70.5,RandomForest,0.8246699999999578,0.9897399388222873,-4.436582307529771,Zone-6
453,27.0,70.5,LSTM,7.658450378417965,7.670205094956084,-325.5109343709221,Zone-6
454,27.0,70.75,Spline,13.7427941880784,20.746937749267406,-2088.6050670196864,Zone-6
454,27.0,70.75,HoltWinters,0.3316143835150527,0.39299977043043477,0.2502080068906781,Zone-6
454,27.0,70.75,ARIMA,0.2865943924212786,0.5349930554968882,-0.3894806218615199,Zone-6
454,27.0,70.75,RandomForest,0.2858874999999846,0.5151990846993447,-0.28856511779242977,Zone-6
454,27.0,70.75,LSTM,0.4850896708170562,0.6861461116538855,-1.2855431138894886,Zone-6
455,27.0,71.0,Spline,69.04471198951987,93.64346898974705,-24515.53704571856,Zone-6
455,27.0,71.0,HoltWinters,0.6222511122283433,0.7688437631684133,-0.6526478784760994,Zone-6
455,27.0,71.0,ARIMA,0.6185406583441074,0.765817683312919,-0.6396642193063256,Zone-6
455,27.0,71.0,RandomForest,0.402699999999979,0.5824440620819588,0.051554057126528274,Zone-6
455,27.0,71.0,LSTM,0.6391968883167632,0.7935047531624929,-0.7603669410450966,Zone-6
456,27.0,71.5,Spline,227.19783038448605,341.545469263279,-446127.28649133834,Zone-6
456,27.0,71.5,HoltWinters,0.49598026718925764,0.6310602131217573,-0.5230154276286945,Zone-6
456,27.0,71.5,ARIMA,0.800968029510629,0.888929301785175,-2.0220186988847084,Zone-6
456,27.0,71.5,RandomForest,1.2061461538460843,1.3036727754250323,-5.4997985338303925,Zone-6
456,27.0,71.5,LSTM,0.9457932692307688,1.031652210606393,-3.0703272671801525,Zone-6
457,27.0,71.75,Spline,210.4788209027376,269.4585503354655,-13784.450064684004,Zone-6
457,27.0,71.75,HoltWinters,2.445894542052437,2.9547536109451378,-0.657599303548609,Zone-6
457,27.0,71.75,ARIMA,2.5056143378523275,3.010185791576661,-0.7203769472788639,Zone-6
457,27.0,71.75,RandomForest,2.9676549999998882,3.458554385397091,-1.271047564256631,Zone-6
457,27.0,71.75,LSTM,2.374049621582034,2.576899979744548,-0.26075917004824656,Zone-6
458,27.0,72.0,Spline,13642.446103632667,23070.028060691813,-9369262.085554944,Zone-6
458,27.0,72.0,HoltWinters,18.83581833026137,20.14470588572166,-6.143829001467103,Zone-6
458,27.0,72.0,ARIMA,16.104790575252576,17.510774982373604,-4.397838952273622,Zone-6
458,27.0,72.0,RandomForest,22.924816666666647,24.547953037371546,-9.608152537750584,Zone-6
458,27.0,72.0,LSTM,18.62296600341796,19.998674155112635,-6.040631220853453,Zone-6
459,27.0,72.25,Spline,244.4609396733647,323.0982572217788,-25634.40194974487,Zone-6
459,27.0,72.25,HoltWinters,8.854648764722139,9.999014881750206,-23.551912628422578,Zone-6
459,27.0,72.25,ARIMA,2.6016291485824574,2.9904057285514214,-1.1959939151694878,Zone-6
459,27.0,72.25,RandomForest,1.9313437499999502,2.1119626558458133,-0.09532593185190219,Zone-6
459,27.0,72.25,LSTM,3.4433851623535148,3.839424790439551,-2.6199554838764887,Zone-6
460,27.0,73.25,Spline,83.9701485924069,114.86431000041038,-9086.007855743559,Zone-6
460,27.0,73.25,HoltWinters,1.33360021876089,1.5452716925790424,-0.64460037607204,Zone-6
460,27.0,73.25,ARIMA,1.4432266851096307,1.6846465650281912,-0.9546467822319122,Zone-6
460,27.0,73.25,RandomForest,1.358127272727232,1.5612920979111518,-0.678877506986794,Zone-6
460,27.0,73.25,LSTM,1.4216014515269924,1.6545556269711008,-0.8854431115447983,Zone-6
461,27.0,73.75,Spline,303.82954286361087,437.8663570317064,-590679.0901603074,Zone-2
461,27.0,73.75,HoltWinters,1.153276058788699,1.2881495656575517,-4.112128471647359,Zone-2
461,27.0,73.75,ARIMA,0.44317487903504116,0.5779839827093052,-0.029202383106028407,Zone-2
461,27.0,73.75,RandomForest,0.48727272727272336,0.5414306490468265,0.096860474220268,Zone-2
461,27.0,73.75,LSTM,3.148817027698876,3.260766629230779,-31.757338771404108,Zone-2
462,27.0,74.0,Spline,3764.334421851506,7148.666950466556,-9202668.727521485,Zone-2
462,27.0,74.0,HoltWinters,2.4766186732016258,2.749123253932159,-0.3609812136909327,Zone-2
462,27.0,74.0,ARIMA,3.5529824450742353,3.772359417927717,-1.5626531898409124,Zone-2
462,27.0,74.0,RandomForest,4.070599999999819,4.271399047484998,-2.285519132943809,Zone-2
462,27.0,74.0,LSTM,2.387873883928567,2.6578664753893038,-0.27212569918133345,Zone-2
463,27.0,74.25,Spline,1073.4481132904955,1550.7411748167528,-64057.318003054854,Zone-2
463,27.0,74.25,HoltWinters,7.790477581489536,9.042958340677279,-1.1783013204861317,Zone-2
463,27.0,74.25,ARIMA,7.688144198952472,9.03364617588948,-1.1738173328784112,Zone-2
463,27.0,74.25,RandomForest,12.606966666666546,14.46021811593493,-4.56988953605977,Zone-2
463,27.0,74.25,LSTM,18.813931274414063,19.787731557729465,-9.430110622140337,Zone-2
464,27.0,74.75,Spline,53.93113080503199,67.70669000818127,-16248.663449030424,Zone-2
464,27.0,74.75,HoltWinters,0.6780208847250313,0.7189714191982788,-0.8323332305781961,Zone-2
464,27.0,74.75,ARIMA,0.5769094411599228,0.6894996142545787,-0.6851915002678615,Zone-2
464,27.0,74.75,RandomForest,0.5324357142857821,0.5778116169159148,-0.1834604343002253,Zone-2
464,27.0,74.75,LSTM,0.5957620675223276,0.7531726173227641,-1.0108063560886258,Zone-2
465,27.0,75.25,Spline,248.29967992379625,348.1466000735386,-54202.89027348981,Zone-2
465,27.0,75.25,HoltWinters,2.669522379630785,2.9561648782411822,-2.908080011920381,Zone-2
465,27.0,75.25,ARIMA,1.5240823872271614,1.7729335075534198,-0.4056947956367136,Zone-2
465,27.0,75.25,RandomForest,1.8017388888892722,1.9671337734128131,-0.7305092713913206,Zone-2
465,27.0,75.25,LSTM,5.674502360026041,5.779356916697231,-13.937061634806529,Zone-2
466,27.0,75.5,Spline,1072.895151015387,1568.2050957922854,-573168.0526232492,Zone-2
466,27.0,75.5,HoltWinters,3.0902326311850685,3.5603367754146076,-1.9543311406665258,Zone-2
466,27.0,75.5,ARIMA,1.942246361046972,2.3211190416878504,-0.25565936661002264,Zone-2
466,27.0,75.5,RandomForest,1.789429999999794,2.068830725071546,0.0024677924015550357,Zone-2
466,27.0,75.5,LSTM,1.578783203124999,1.9302035158445598,0.1316731775126092,Zone-2
467,27.0,75.75,Spline,3861.905499028419,5672.032886398498,-1698902.8544699822,Zone-2
467,27.0,75.75,HoltWinters,4.511384870901305,5.751601052533533,-0.7469031593427882,Zone-2
467,27.0,75.75,ARIMA,5.552336382878399,6.699374840790659,-1.3700629276080245,Zone-2
467,27.0,75.75,RandomForest,5.4954041666666695,6.907357932231316,-1.5195051116862448,Zone-2
467,27.0,75.75,LSTM,6.115200805664069,7.165783941662717,-1.7115570118617893,Zone-2
468,27.0,76.0,Spline,591.1056610800716,876.5266764735092,-19968.470759559503,Zone-2
468,27.0,76.0,HoltWinters,3.6692557636576244,6.516097554297017,-0.10359934549457983,Zone-2
468,27.0,76.0,ARIMA,4.427155710838349,7.243538785211048,-0.36375971922924744,Zone-2
468,27.0,76.0,RandomForest,4.343309090909119,7.050982870751863,-0.2922174405462299,Zone-2
468,27.0,76.0,LSTM,4.781016179865059,7.593069190668449,-0.4985491568535827,Zone-2
469,27.0,76.25,Spline,2516.43847553579,3673.1873421124337,-2783414.53108561,Zone-2
469,27.0,76.25,HoltWinters,6.41508104174071,6.893571132157087,-8.803483238396469,Zone-2
469,27.0,76.25,ARIMA,4.467225896968277,4.97989609332678,-4.116022555153802,Zone-2
469,27.0,76.25,RandomForest,4.510249999999989,5.0387791589331945,-4.237723121713104,Zone-2
469,27.0,76.25,LSTM,5.104887288411457,5.583410199818418,-5.43118435710674,Zone-2
470,27.0,76.5,Spline,37.486456561034494,52.13972509855472,-308.48933717390247,Zone-2
470,27.0,76.5,HoltWinters,4.344952618574842,4.7518441836806256,-1.5705887320645933,Zone-2
470,27.0,76.5,ARIMA,3.9925779150797096,4.372040822573937,-1.1760888992749128,Zone-2
470,27.0,76.5,RandomForest,5.915304999999893,6.544871354140421,-3.876524895721949,Zone-2
470,27.0,76.5,LSTM,3.6603450927734458,4.11867961282338,-0.9311865888136819,Zone-2
471,27.0,76.75,Spline,3100.520736758999,4695.240630233767,-422588.4255501592,Zone-5
471,27.0,76.75,HoltWinters,6.849911545052099,8.233374980322434,-0.2994474069518891,Zone-5
471,27.0,76.75,ARIMA,6.650775221045882,7.347226311872164,-0.03478410926238418,Zone-5
471,27.0,76.75,RandomForest,6.931576923076888,7.839999157991475,-0.1782432168869934,Zone-5
471,27.0,76.75,LSTM,6.496508648212142,7.3016017796752495,-0.021972484118888636,Zone-5
472,27.0,77.0,Spline,3371.464230307229,5096.358422969014,-8715384.262715667,Zone-5
472,27.0,77.0,HoltWinters,2.171657640487596,2.7298688849762187,-1.5006346159065709,Zone-5
472,27.0,77.0,ARIMA,4.276509719754946,4.615692491586125,-6.14891933261329,Zone-5
472,27.0,77.0,RandomForest,4.00066538461489,4.352572515080533,-5.357094866880717,Zone-5
472,27.0,77.0,LSTM,4.623771972656252,4.965704328311377,-7.274244989136191,Zone-5
473,27.0,77.25,Spline,1382.3536283931162,1758.3908453251736,-1017852.007828323,Zone-5
473,27.0,77.25,HoltWinters,4.086365460050568,4.42602783569441,-5.448853604570332,Zone-5
473,27.0,77.25,ARIMA,4.371937030412251,4.759762865294104,-6.458042761474659,Zone-5
473,27.0,77.25,RandomForest,5.942744444444397,6.069578664080344,-11.127501168101109,Zone-5
473,27.0,77.25,LSTM,4.29437771267361,4.675426311307381,-6.196091375760621,Zone-5
474,27.0,77.5,Spline,11917.841978707047,17917.56061917425,-590219650.9483575,Zone-5
474,27.0,77.5,HoltWinters,1.3590074536872605,1.5292675071400086,-3.29954820829533,Zone-5
474,27.0,77.5,ARIMA,1.5379427818254585,1.7089507851565509,-4.369267146141137,Zone-5
474,27.0,77.5,RandomForest,2.0384730769231814,2.20635530347962,-7.949665481173211,Zone-5
474,27.0,77.5,LSTM,1.990807166466344,2.1360699598075588,-7.388548998628158,Zone-5
475,27.0,77.75,Spline,15.167968818442205,26.004210842006575,-1034.1984145244644,Zone-5
475,27.0,77.75,HoltWinters,0.7039923816206614,0.911070349881664,-0.2706913309453558,Zone-5
475,27.0,77.75,ARIMA,1.140778764833796,1.3681756829000882,-1.8656290784557523,Zone-5
475,27.0,77.75,RandomForest,2.0000545454544105,2.237068047284576,-6.661161725269321,Zone-5
475,27.0,77.75,LSTM,2.4456377064098005,2.557675261892639,-9.014448714594153,Zone-5
477,27.0,78.5,Spline,191.42801722345362,274.6793212217816,-259193.81088698676,Zone-5
477,27.0,78.5,HoltWinters,0.6996090263172713,0.8483942635657112,-1.4726908306209818,Zone-5
477,27.0,78.5,ARIMA,0.6341299762023122,0.7662818097729139,-1.017211355026975,Zone-5
477,27.0,78.5,RandomForest,0.5686944444443706,0.685977366204112,-0.6165678763642157,Zone-5
477,27.0,78.5,LSTM,0.6515525309244796,0.7867255779395648,-1.1262822409569737,Zone-5
478,27.0,78.75,Spline,626.9697893513024,869.949496029579,-1751697.959831535,Zone-5
478,27.0,78.75,HoltWinters,0.6403176741380942,0.7493473537848415,-0.2996839217624867,Zone-5
478,27.0,78.75,ARIMA,0.606762466493008,0.6717889411297319,-0.04456889884212689,Zone-5
478,27.0,78.75,RandomForest,0.8380136363637611,1.0365282909572437,-1.4867590708896223,Zone-5
478,27.0,78.75,LSTM,0.6111092862215887,0.7002192716960931,-0.13485273642162632,Zone-5
479,27.0,79.0,Spline,182.4500532881842,281.75870500946246,-47063.244633986855,Zone-5
479,27.0,79.0,HoltWinters,0.9525808850915851,1.2961783909026554,0.003984810859027688,Zone-5
479,27.0,79.0,ARIMA,0.9768925314786637,1.3025633940267356,-0.005852143382999664,Zone-5
479,27.0,79.0,RandomForest,1.0794666666667065,1.5001527186146575,-0.33415827553174093,Zone-5
479,27.0,79.0,LSTM,0.945273335774741,1.2964636299406054,0.003546393313513141,Zone-5
480,27.0,79.25,Spline,75.16300165576108,96.82489610274406,-13481.99069544048,Zone-5
480,27.0,79.25,HoltWinters,0.9461890714358958,1.0564460768388881,-0.6051174821389631,Zone-5
480,27.0,79.25,ARIMA,0.8482786133875102,0.8899721924544401,-0.13910833544336887,Zone-5
480,27.0,79.25,RandomForest,0.9049812500000058,1.156665840492634,-0.924101487164315,Zone-5
480,27.0,79.25,LSTM,0.94196159362793,1.0621499737739828,-0.6224967702701163,Zone-5
481,27.0,79.5,Spline,1614.1750516441964,2983.2973914968607,-83927670.76761322,Zone-5
481,27.0,79.5,HoltWinters,1.712066644904935,1.767577523085468,-28.46246091895792,Zone-5
481,27.0,79.5,ARIMA,0.7172625093069674,0.7869731512024968,-4.840256356268285,Zone-5
481,27.0,79.5,RandomForest,0.6151111111110481,0.7353269310690793,-4.09885924140756,Zone-5
481,27.0,79.5,LSTM,0.8573556857638935,0.9142847221061353,-6.882700102357978,Zone-5
482,27.0,79.75,Spline,2312.5623434507097,3868.3720059099205,-133194793.5785699,Zone-5
482,27.0,79.75,HoltWinters,0.9073871232317543,0.9703058887640472,-7.38007919759144,Zone-5
482,27.0,79.75,ARIMA,0.4697302086113794,0.5746914329473647,-1.9396811996822403,Zone-5
482,27.0,79.75,RandomForest,0.8951399999999822,1.0902077595577404,-9.579114713970972,Zone-5
482,27.0,79.75,LSTM,0.3957992858886712,0.49648355802776084,-1.1940197366412555,Zone-5
483,27.0,80.0,Spline,410.6808534734462,738.5104064196353,-389247.44441975455,Zone-5
483,27.0,80.0,HoltWinters,1.761860106736819,2.1676567442359187,-2.353471884118135,Zone-5
483,27.0,80.0,ARIMA,0.8586184072667274,1.3497485730400447,-0.30022766080479557,Zone-5
483,27.0,80.0,RandomForest,1.7810611111113748,2.1652179112173724,-2.3459301392111955,Zone-5
483,27.0,80.0,LSTM,1.176319105360245,1.6172519921983757,-0.8666763985620303,Zone-5
484,27.0,80.25,Spline,257.5443496522272,396.19092434890825,-128390.56572493032,Zone-5
484,27.0,80.25,HoltWinters,1.3754919844644935,1.6023728240686597,-1.1001706797015331,Zone-5
484,27.0,80.25,ARIMA,1.139875649662109,1.3265178281215826,-0.4393076437476351,Zone-5
484,27.0,80.25,RandomForest,0.6487166666666772,0.8327654379135344,0.4327521815443025,Zone-5
484,27.0,80.25,LSTM,1.1164208984375013,1.3046860561841844,-0.39232137732211503,Zone-5
485,27.0,80.5,Spline,125.92214496992361,193.23481195505454,-39107.94197742193,Zone-5
485,27.0,80.5,HoltWinters,3.0348516269895685,3.3435751242508087,-10.709207447213307,Zone-5
485,27.0,80.5,ARIMA,1.4694530146441138,1.61016800767203,-1.7154869259746865,Zone-5
485,27.0,80.5,RandomForest,1.5165650000001107,1.6587465253167417,-1.881810249109848,Zone-5
485,27.0,80.5,LSTM,0.7413331909179661,1.0508713280072912,-0.15665653292060489,Zone-5
486,27.0,80.75,Spline,886.8827912037037,1294.5459421920411,-652408.4727926203,Zone-1
486,27.0,80.75,HoltWinters,3.14748135047952,3.5238387182059348,-3.8341193540026497,Zone-1
486,27.0,80.75,ARIMA,2.1705689634794028,2.6832384853089977,-1.8028759131800687,Zone-1
486,27.0,80.75,RandomForest,2.3021458333335616,2.798038210105347,-2.0478430891403483,Zone-1
486,27.0,80.75,LSTM,1.5156925964355459,2.0215782895536414,-0.5909863461777156,Zone-1
487,27.0,81.0,Spline,531.4530828343356,769.482785858479,-330637.1185280238,Zone-1
487,27.0,81.0,HoltWinters,1.1973527417938108,1.364971530157254,-0.04040466310137014,Zone-1
487,27.0,81.0,ARIMA,1.123206417359949,1.3594124374973098,-0.03194744885784284,Zone-1
487,27.0,81.0,RandomForest,0.9360208333333624,1.2008004747702417,0.19481290526100103,Zone-1
487,27.0,81.0,LSTM,1.0313144429524737,1.3460271321595878,-0.011725583059806421,Zone-1
488,27.0,81.25,Spline,314.0329989658396,459.2280245834948,-366414.391473998,Zone-1
488,27.0,81.25,HoltWinters,0.812416407708394,0.9838311350026112,-0.681736951091181,Zone-1
488,27.0,81.25,ARIMA,0.7521959295690775,0.9351704264737537,-0.5194921840867086,Zone-1
488,27.0,81.25,RandomForest,0.9084708333333383,1.0108485302168908,-0.7753709513363765,Zone-1
488,27.0,81.25,LSTM,0.8244464111328114,1.0121480888485541,-0.7799387607675856,Zone-1
489,27.0,81.5,Spline,192.94919796818422,262.95697815248604,-163321.884047866,Zone-1
489,27.0,81.5,HoltWinters,0.6353432985337607,0.804029966896855,-0.5269404881476631,Zone-1
489,27.0,81.5,ARIMA,0.5814383039621743,0.7092751276207498,-0.18824802444733413,Zone-1
489,27.0,81.5,RandomForest,1.05285416666669,1.2132201080698781,-2.4766169185575726,Zone-1
489,27.0,81.5,LSTM,0.6239654541015606,0.7842046166940891,-0.45256785534109345,Zone-1
490,27.0,81.75,Spline,181.91320887363813,264.3515395633937,-152691.26645605548,Zone-1
490,27.0,81.75,HoltWinters,0.686758201692386,0.8972280467533589,-0.7589724411844343,Zone-1
490,27.0,81.75,ARIMA,0.6745368280267007,0.882558464821315,-0.7019246279595854,Zone-1
490,27.0,81.75,RandomForest,0.6216499999999966,0.8363869803107378,-0.5285085798044065,Zone-1
490,27.0,81.75,LSTM,0.570747985839842,0.758919340917932,-0.2584750075379907,Zone-1
492,27.0,82.25,Spline,135.92631957700948,198.6042997385776,-23312.735894295227,Zone-1
492,27.0,82.25,HoltWinters,0.8974901034618826,1.3767833167003436,-0.12038108596860475,Zone-1
492,27.0,82.25,ARIMA,1.0227690485161698,1.3042370131859664,-0.005420233705316191,Zone-1
492,27.0,82.25,RandomForest,1.6672375000000226,1.7985693637004152,-0.9120047288001214,Zone-1
492,27.0,82.25,LSTM,1.3181400299072255,1.3788941628856854,-0.12381919427862731,Zone-1
493,27.0,82.5,Spline,915.6131484976369,1329.516860112187,-571880.9034942451,Zone-1
493,27.0,82.5,HoltWinters,1.4617428653004165,1.751790313645692,0.007151698965227937,Zone-1
493,27.0,82.5,ARIMA,1.6273875814042853,1.8143703196383016,-0.06505128690203676,Zone-1
493,27.0,82.5,RandomForest,1.1678833333333323,1.5452644475676767,0.22745411917116487,Zone-1
493,27.0,82.5,LSTM,1.5511530558268245,1.7494914840438922,0.009755768055421887,Zone-1
494,27.0,82.75,Spline,886.5924656060029,1298.204341571324,-1440127.6138270155,Zone-1
494,27.0,82.75,HoltWinters,0.9933035656444614,1.2038570566202969,-0.2384115980185253,Zone-1
494,27.0,82.75,ARIMA,0.9661937329390456,1.1352195134111955,-0.10122195251470889,Zone-1
494,27.0,82.75,RandomForest,0.9649833333333433,1.1846229896047187,-0.19915542967416244,Zone-1
494,27.0,82.75,LSTM,0.9312568664550795,1.1197381265047053,-0.07139125437073823,Zone-1
495,27.0,83.0,Spline,616.7595356151229,876.5665680848399,-257237.93528127644,Zone-1
495,27.0,83.0,HoltWinters,1.5368037700993291,1.7258889823122363,0.00277625640675494,Zone-1
495,27.0,83.0,ARIMA,1.5729915814373818,1.774272264212395,-0.053919463412191115,Zone-1
495,27.0,83.0,RandomForest,0.926245833333379,1.6109626483488761,0.1311639354197648,Zone-1
495,27.0,83.0,LSTM,1.5248927052815766,1.7172569353091196,0.012726555204217505,Zone-1
496,27.0,83.25,Spline,38.54315029407396,50.67884509070707,-1631.9764367547614,Zone-1
496,27.0,83.25,HoltWinters,1.1961173863612597,1.2496948257995173,0.007033851964592608,Zone-1
496,27.0,83.25,ARIMA,1.2400015840146696,1.2995500467335779,-0.07377309509489272,Zone-1
496,27.0,83.25,RandomForest,0.8454214285714089,1.14609939593261,0.16483734399981187,Zone-1
496,27.0,83.25,LSTM,1.3167092023576998,1.450141426223173,-0.33704867500545643,Zone-1
497,27.0,83.5,Spline,2449.0877334772613,3748.8640829268866,-7722226.377007951,Zone-1
497,27.0,83.5,HoltWinters,1.1757510181670792,1.350213036280863,-0.0017233295431191564,Zone-1
497,27.0,83.5,ARIMA,1.2391304869884177,1.4491472137567414,-0.1539000897008318,Zone-1
497,27.0,83.5,RandomForest,1.3904500000000368,1.6254777082445988,-0.45179478065508616,Zone-1
497,27.0,83.5,LSTM,1.3170117187500026,1.6015073177455434,-0.4092922045082503,Zone-1
498,27.0,83.75,Spline,769.4806870498815,1219.4028525530691,-817998.3521605901,Zone-1
498,27.0,83.75,HoltWinters,1.744068170922321,2.0600362745569063,-1.3345774271379582,Zone-1
498,27.0,83.75,ARIMA,1.4743933644223581,1.7305042739948275,-0.6474183493502781,Zone-1
498,27.0,83.75,RandomForest,1.5295125000000642,1.851414627667707,-0.885671025067357,Zone-1
498,27.0,83.75,LSTM,1.423426259358724,1.673063191224947,-0.5398670831179189,Zone-1
499,27.0,84.0,Spline,6.682465614997396,10.615050450710838,-157.71196585535557,Zone-1
499,27.0,84.0,HoltWinters,0.7313229438484488,0.8739420137202871,-0.0757981221262185,Zone-1
499,27.0,84.0,ARIMA,0.6538963965723941,0.8439316386361436,-0.003182813408076468,Zone-1
499,27.0,84.0,RandomForest,0.7548499999999727,0.9185434829119346,-0.18840641144427228,Zone-1
499,27.0,84.0,LSTM,0.6948185348510751,0.8525689382296854,-0.02382223590166488,Zone-1
500,27.25,70.0,Spline,911.3870419823426,1368.0400317849276,-1306425.1446497163,Zone-6
500,27.25,70.0,HoltWinters,1.9888448936705503,2.159210822516013,-2.2544480833988487,Zone-6
500,27.25,70.0,ARIMA,2.965936703900458,3.2086000732944235,-6.18651653773361,Zone-6
500,27.25,70.0,RandomForest,1.618276923077077,1.8407679267089887,-1.3652950800201533,Zone-6
500,27.25,70.0,LSTM,9.883913128192606,9.955161933170928,-68.180533792474,Zone-6
501,27.25,70.25,Spline,2499.7793225414653,3267.3175697091688,-2661786.2890166664,Zone-6
501,27.25,70.25,HoltWinters,3.316802579090332,3.868029726002367,-2.7305275921901884,Zone-6
501,27.25,70.25,ARIMA,3.8154781269382276,4.332036380904384,-3.679234829072752,Zone-6
501,27.25,70.25,RandomForest,4.344475000000032,4.920036844247223,-5.035696042674465,Zone-6
501,27.25,70.25,LSTM,2.3243228302001944,2.8158200493467183,-0.9769716626696667,Zone-6
502,27.25,70.5,Spline,113.36282594380269,170.38036241021965,-3220.985083357798,Zone-6
502,27.25,70.5,HoltWinters,2.337971027149588,3.0088863060226148,-0.004837896342815062,Zone-6
502,27.25,70.5,ARIMA,1.6750684395295603,3.050236487062267,-0.0326460157319719,Zone-6
502,27.25,70.5,RandomForest,1.296042307692297,3.2212456291423863,-0.15168082118556958,Zone-6
502,27.25,70.5,LSTM,1.4804209782527051,3.1106652208871575,-0.0739671490674223,Zone-6
503,27.25,70.75,Spline,245.72838362903622,335.4215117813252,-872719.1477370525,Zone-6
503,27.25,70.75,HoltWinters,5.402590900567466,5.643502911004453,-246.05331461196272,Zone-6
503,27.25,70.75,ARIMA,0.7408787027899351,0.8232497832186283,-4.257223351403392,Zone-6
503,27.25,70.75,RandomForest,0.8385999999999783,0.9198225410370999,-5.56298292686671,Zone-6
503,27.25,70.75,LSTM,2.643609497070314,2.686541324525132,-54.986101712597836,Zone-6
504,27.25,71.5,Spline,2049.86880327364,3725.1282376790823,-17794051.189498313,Zone-6
504,27.25,71.5,HoltWinters,1.3115498567484742,1.4639309208527942,-1.7481065803616573,Zone-6
504,27.25,71.5,ARIMA,3.1082203540937066,3.2331533427552968,-12.40432687672339,Zone-6
504,27.25,71.5,RandomForest,0.7779812500000283,0.8998290526886339,-0.03827506992589824,Zone-6
504,27.25,71.5,LSTM,2.207276153564454,2.387300148854464,-6.308133200683534,Zone-6
505,27.25,71.75,Spline,66.36941821595259,100.7139733221623,-45179.219579776356,Zone-6
505,27.25,71.75,HoltWinters,0.440993638446578,0.498409268508074,-0.10647370469961115,Zone-6
505,27.25,71.75,ARIMA,0.4399451270659493,0.49551429198917124,-0.09365727946141322,Zone-6
505,27.25,71.75,RandomForest,0.4695958333333934,0.5646389467690125,-0.42007257207939763,Zone-6
505,27.25,71.75,LSTM,0.6159591166178396,0.7253706482294303,-1.3436288400555618,Zone-6
506,27.25,72.25,Spline,890.1247445839227,1196.2084427550587,-1067854.9655796748,Zone-6
506,27.25,72.25,HoltWinters,0.8076344922941003,1.266808038343009,-0.1976242259848442,Zone-6
506,27.25,72.25,ARIMA,0.8604085856326911,1.3953709045574372,-0.45304236816858356,Zone-6
506,27.25,72.25,RandomForest,1.0205727272726557,1.509926450044972,-0.7014160972772383,Zone-6
506,27.25,72.25,LSTM,0.7758459472656279,1.3318233007003837,-0.3237079253114592,Zone-6
507,27.25,73.5,Spline,355.3323618421544,517.7015564250175,-325654.36239557667,Zone-2
507,27.25,73.5,HoltWinters,1.113335158276132,1.2150928231010942,-0.7939825072800066,Zone-2
507,27.25,73.5,ARIMA,3.1510355736289224,3.300394672354662,-12.235216423956576,Zone-2
507,27.25,73.5,RandomForest,6.886509090909075,8.116763076134005,-79.050681067943,Zone-2
507,27.25,73.5,LSTM,2.4346941583806783,2.591626925449534,-7.161016563100164,Zone-2
509,27.25,74.25,Spline,901.4821819329957,1548.913475522516,-7.424956860341895e+32,Zone-2
509,27.25,74.25,HoltWinters,0.3835679154092304,0.46477254880605595,-6.685294701598972e+25,Zone-2
509,27.25,74.25,ARIMA,0.21662163569259615,0.26198729161237244,-2.124222814309307e+25,Zone-2
509,27.25,74.25,RandomForest,0.34885714285733066,0.35107646297818057,-3.814547673460891e+25,Zone-2
509,27.25,74.25,LSTM,0.7433379255022275,0.7436086850615541,-1.7113093589903565e+26,Zone-2
510,27.25,74.5,Spline,1297.0046329892207,2062.2925089470696,-2034987.0616391918,Zone-2
510,27.25,74.5,HoltWinters,2.077837179036915,2.388565933235841,-1.7298312751535838,Zone-2
510,27.25,74.5,ARIMA,1.345350406642454,1.6057734600550835,-0.23375773547146084,Zone-2
510,27.25,74.5,RandomForest,1.1602769230769572,1.446081471265916,-0.0005685783675568601,Zone-2
510,27.25,74.5,LSTM,1.3526035719651497,1.571669717144074,-0.1819086410285573,Zone-2
511,27.25,75.0,Spline,5432.25535652002,8205.27760853501,-10390212.719013013,Zone-2
511,27.25,75.0,HoltWinters,3.6853314159476485,3.849753006175755,-1.2871974394432022,Zone-2
511,27.25,75.0,ARIMA,2.1230170763364002,2.5454551039970212,7.182530590954528e-05,Zone-2
511,27.25,75.0,RandomForest,2.1902769230769343,2.550952383839304,-0.004251818548917985,Zone-2
511,27.25,75.0,LSTM,3.2571248685396634,3.4381962753050126,-0.8243125827683631,Zone-2
512,27.25,75.25,Spline,2693.506164958095,3934.6207920018014,-17209836.488540277,Zone-2
512,27.25,75.25,HoltWinters,2.3084686087426056,2.519620320321524,-6.057342725051602,Zone-2
512,27.25,75.25,ARIMA,3.1703241155144233,3.318500727607434,-11.242069438411187,Zone-2
512,27.25,75.25,RandomForest,2.3351916666669013,2.654995772988058,-6.836076589034539,Zone-2
512,27.25,75.25,LSTM,1.2222896321614627,1.3564195834811936,-1.04530983553633,Zone-2
513,27.25,75.5,Spline,3714.5696692683537,5532.609780501419,-5403649.003696377,Zone-2
513,27.25,75.5,HoltWinters,0.7264237884813317,0.9272142745939959,0.848229505336504,Zone-2
